Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
K-BIO,Bio-Tomatenketchup,"€ 1,99",,"1 l = 4,43","1 l = 4,43",mit sonnengereiften Bio-Tomaten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_188.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000042,obs_0000027525|obs_0000030928|obs_0000034075|obs_0000003095|obs_0000003819|obs_0000004246|obs_0000004673,obs_0000027525,,
K-BIO,Bio-Triangoli oder -Ravioli,"€ 2,49",,"1 kg = 9,96","1 kg = 9,96",mit Käse- bzw. Tomate-Mozzarella-Füllung,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_174.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000043,obs_0000010082|obs_0000027414|obs_0000014375,,,
Bioland,dtsch Zwiebeln,"€ 1,79","€ 2,29","pro Einheit = 1,00","pro Einheit = 1,00",Kl. II,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_585.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000044,obs_0000011832|obs_0000012260|obs_0000013600|obs_0000010555|obs_0000015277|obs_0000011335|obs_0000011407|obs_0000010571|obs_0000012259|obs_0000010332|obs_0000033910|obs_0000027284|obs_0000019110|obs_0000009977|obs_0000008443|obs_0000009515|obs_0000025391|obs_0000027439|obs_0000008014|obs_0000026474|obs_0000028015|obs_0000028061|obs_0000027041,obs_0000011832|obs_0000023331|obs_0000012260,x,
K-BIO,Bioland Hackfleisch gemischt,"€ 5,49","€ 6,19","1 kg = 13,73","1 kg = 13,73","von Schwein und Rind, zum Braten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_106.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich",,BLS-U010132,ref_000045,obs_0000014917|obs_0000012768|obs_0000010463|obs_0000009524|obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000027808|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000029892|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000017204|obs_0000031538|obs_0000020307|obs_0000026963|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000027617|obs_0000009702|obs_0000005620|obs_0000012282|obs_0000001646|obs_0000018612|obs_0000019652|obs_0000028433|obs_0000017754|obs_0000000505|obs_0000001083|obs_0000000646|obs_0000030444|obs_0000000826,obs_0000014917|obs_0000001646|obs_0000010463|obs_0000028433|obs_0000009524|obs_0000012768|obs_0000000505,,
K-BIO,Bioland Karottensaft,"€ 0,85",,"1 l = 1,70","1 l = 1,70",mit Zitronensaft,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_274.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000046,,obs_0000008142,,
JOHNNIE WALKER,Black Label Whisky,"€ 19,99","€ 27,99","1 l = 28,56","1 l = 28,56","aus mind. 12 Jahre gereiften Whiskys aus ganz Schottland, 40 Vol. %",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_604.jpg,cat_getraenke,,,ref_000047,obs_0000011307|obs_0000013108|obs_0000008414|obs_0000019341|obs_0000025014|obs_0000016700|obs_0000019797|obs_0000029774,obs_0000011307|obs_0000013108,,
COUNTRYSIDE,Bluetooth -Grillthermometer CTGT 2 4 A2,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99","8 Garprogramme (z. B. Rind, Fisch, Hamburger) 5 Garstufen (z. B. medium) Benachrichtigung bei erreichter Garstufe Mit Timerfunktion Komfortabel steuerbar über die Kaufland Home App Datenübertragung zum Empfänger per Bluetooth® Mit 2 separat einstellbare Temperatursonden Display für aktuelle Messtemperaturen Mit Magneten zur Befestigung Messbereich -10 bis +300 °C Reichweite ca. 50 m Kabel ca. 1,2 m Inkl. Batterien und Edelstahlhalterung 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_479.jpg,"cat_non_food,diet_vegetarian",,,ref_000048,,,,
Aus eigener Herstellung,Bockwurst,"€ 0,99","€ 1,49","pro Einheit = 100,00","pro Einheit = 100,00",im Naturdarm,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_124.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W211100,ref_000049,obs_0000026650|obs_0000013111|obs_0000008163|obs_0000011754|obs_0000014323|obs_0000027507|obs_0000025859|obs_0000024648|obs_0000011007|obs_0000031241|obs_0000030230,obs_0000026650|obs_0000013111|obs_0000008163|obs_0000011754|obs_0000014323|obs_0000027507,,
PHILIPS,Bodygroomer MG 3920 15,"€ 19,99","€ 32,99","pro Einheit = 19,99","pro Einheit = 19,99","7 in 1: Zum Trimmen, Schneiden und Stylen Für Gesicht, Haar und Körper 7 Aufsätze inkl. Nasen- und Ohrhaartrimmer Aufsätze abwaschbar Selbstschärfende Klingen Klingen mit abgerundeten Spitzen Längeneinstellungen 0,5 - 12 mm Akku-Laufzeit bis zu 60 min LED-Ladestandsanzeige USB-A-Ladeanschluss Inkl. Tasche und Reinigungsbürste",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_360.jpg,cat_non_food,,,ref_000050,obs_0000023263|obs_0000022895,,,
DR OETKER,Bourbon-Vanille-Soße Löffelglück,"€ 1,29","€ 1,69","1 l = 5,16","1 l = 5,16",aus frischer Sahne,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_139.jpg,"cat_molkerei_kaese,tag_ultra_processed",,,ref_000051,obs_0000012793|obs_0000013766|obs_0000010356|obs_0000014562|obs_0000013031,,,
K-CLASSIC,Butter-Cookies,"€ 3,39","€ 3,99","1 kg = 6,78","1 kg = 6,78",traditionelles dän. Gebäck,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_262.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,,ref_000052,obs_0000024620|obs_0000020539|obs_0000000107|obs_0000010409|obs_0000034970|obs_0000018644|obs_0000008456|obs_0000018772|obs_0000002400|obs_0000008556|obs_0000027049|obs_0000025068|obs_0000012797|obs_0000002620|obs_0000002676|obs_0000011042|obs_0000013125|obs_0000021358|obs_0000009075|obs_0000027517|obs_0000000997|obs_0000019493|obs_0000031786|obs_0000003267|obs_0000011467|obs_0000001425|obs_0000017835|obs_0000021984|obs_0000003591|obs_0000003636|obs_0000026359|obs_0000018391|obs_0000022502,,,
MEGGLE,Butterschmalz,"€ 2,99",,"1 kg = 11,96","1 kg = 11,96","zum Braten, Kochen oder Backen",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_159.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,BLS-Q683000,ref_000053,obs_0000014499|obs_0000013544|obs_0000021011|obs_0000025398|obs_0000002883|obs_0000020192|obs_0000001914|obs_0000007334|obs_0000006096,obs_0000021011|obs_0000014499|obs_0000025398|obs_0000002883|obs_0000020192|obs_0000013544|obs_0000001914,,
Oral-B,Bürstenköpfe,"€ 12,99","€ 14,95","pro Einheit = 5,00","pro Einheit = 5,00","oszillierend-rotierend, für elektrische Oral-B-Zahnbürsten, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_324.jpg,cat_drogerie,,,ref_000054,obs_0000011172,obs_0000011172,,x
K-CLASSIC,Cashew-Erdnuss-Mix,"€ 1,79",,"1 kg = 8,95","1 kg = 8,95",Honig & Salz oder Hot Chili,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_252.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000055,obs_0000013132|obs_0000001231|obs_0000001477|obs_0000001724|obs_0000001936|obs_0000024700,obs_0000013132,,
K-CLASSIC,Cashewkerne,"€ 2,22","€ 2,89","1 kg = 11,10","1 kg = 11,10",naturbelassen,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_223.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-H170100,ref_000056,obs_0000008514|obs_0000010715|obs_0000014187|obs_0000004333|obs_0000000269|obs_0000019047|obs_0000004760|obs_0000019120|obs_0000003123|obs_0000023783|obs_0000001471|obs_0000024203|obs_0000003906|obs_0000008174|obs_0000009587|obs_0000011800|obs_0000010037|obs_0000015254|obs_0000013549|obs_0000016108|obs_0000020770|obs_0000000364|obs_0000004485|obs_0000013097|obs_0000004912|obs_0000019430|obs_0000025645|obs_0000021589|obs_0000023680|obs_0000023729|obs_0000017937|obs_0000024160|obs_0000004058|obs_0000022497|obs_0000030929|obs_0000029229|obs_0000029318|obs_0000029371|obs_0000032167|obs_0000003559|obs_0000017933|obs_0000007697,obs_0000004333|obs_0000000269|obs_0000008514|obs_0000010715|obs_0000019047|obs_0000004760|obs_0000019120|obs_0000003123|obs_0000023783|obs_0000009587|obs_0000001471|obs_0000011800|obs_0000024203|obs_0000010037|obs_0000003906|obs_0000014187|obs_0000008174,,
Nestlé,Cerealien Maxi-Pack,"€ 3,99","€ 5,79","1 kg = 5,92 - 6,39","1 kg = 5,92 - 6,39",Lion Karamell und Schokolade oder Cini Minis,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_220.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000057,obs_0000015441|obs_0000010904|obs_0000019645|obs_0000013550|obs_0000028013|obs_0000026092|obs_0000002573|obs_0000010261|obs_0000021080|obs_0000014569|obs_0000019709|obs_0000020261|obs_0000021907,obs_0000015441,,x
Keine Marke,Chia-Skyr-Brötchen,"€ 0,29","€ 0,45","pro Einheit = 0,29","pro Einheit = 0,29","Weizenkleingebäck mit Skyr, Chiasamen und Haferflocken",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_019.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000058,obs_0000009765|obs_0000015423|obs_0000009301|obs_0000011081|obs_0000028831|obs_0000017572|obs_0000004900|obs_0000001901|obs_0000004473|obs_0000003453|obs_0000004046|obs_0000002541,obs_0000009765|obs_0000015423|obs_0000009301|obs_0000011081,,
Keine Marke,Chicken Crispies XXL,"€ 6,99",,"1 kg = 9,32","1 kg = 9,32","aus Hähnchenbrustfilets, mit Dips",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_104.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_gefluegel,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000059,obs_0000028440|obs_0000014459|obs_0000004259|obs_0000000219|obs_0000016942|obs_0000014916|obs_0000004686|obs_0000002753|obs_0000013137|obs_0000025608|obs_0000025791|obs_0000009447|obs_0000019764|obs_0000015749|obs_0000017874|obs_0000003555|obs_0000020015|obs_0000018026|obs_0000009912|obs_0000003832|obs_0000032589|obs_0000028498|obs_0000026469|obs_0000028611|obs_0000012763|obs_0000014997|obs_0000023578|obs_0000013967,,,
IGLO,Chicken-Nuggets,"€ 5,00","€ 5,98","1 kg = 10,00","1 kg = 10,00",Classic oder Safari-Mix,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_591.jpg,"cat_tiefkuehl,sub_gefluegel,sub_tk_fertiggerichte,sub_tk_gemuese,tag_ultra_processed",,,ref_000060,obs_0000022059|obs_0000011493|obs_0000021236|obs_0000034184|obs_0000020417|obs_0000025151|obs_0000021057|obs_0000027865|obs_0000013038|obs_0000020238|obs_0000026980|obs_0000021927|obs_0000029176|obs_0000000509|obs_0000008364|obs_0000009626|obs_0000016942|obs_0000014916|obs_0000014459|obs_0000009912|obs_0000002753|obs_0000009447|obs_0000019764|obs_0000032589|obs_0000013137|obs_0000028498|obs_0000026469|obs_0000015749|obs_0000007602|obs_0000028611|obs_0000017874|obs_0000003555|obs_0000029165|obs_0000034807|obs_0000023578|obs_0000023581|obs_0000018122|obs_0000012280|obs_0000022399|obs_0000018297|obs_0000022443|obs_0000018617|obs_0000017782,obs_0000022059|obs_0000025151|obs_0000021057|obs_0000027865|obs_0000011493|obs_0000013038|obs_0000021236|obs_0000020238|obs_0000026980|obs_0000034184|obs_0000021927|obs_0000007602|obs_0000020417|obs_0000029165|obs_0000029176|obs_0000000509,,
Keine Marke,Chilen kolumb Avocado lose,"€ 1,49","€ 1,99","pro Einheit = 1,49","pro Einheit = 1,49","Sorte: »Hass«, Kl. I",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_060.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000061,obs_0000012744|obs_0000014440|obs_0000011409|obs_0000012255|obs_0000025778|obs_0000024863|obs_0000029201|obs_0000008728|obs_0000000058|obs_0000020117|obs_0000000694|obs_0000027854|obs_0000034516|obs_0000014073|obs_0000017166|obs_0000001305|obs_0000034105|obs_0000018748|obs_0000030562|obs_0000027541|obs_0000029123|obs_0000020936,obs_0000012744,,
Keine Marke,Chin brasil Ingwer lose,"€ 3,99","€ 5,99","pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_069.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000062,obs_0000014888|obs_0000010575|obs_0000007992|obs_0000028059,,,
K-CLASSIC,Cola Cola-Mix oder Limonade,"€ 0,49","€ 0,65","1 l = 0,33","1 l = 0,33","versch. Sorten, z. T. koffeinhaltig (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_266.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000063,obs_0000011967|obs_0000015266|obs_0000005628|obs_0000006206|obs_0000026704|obs_0000026971|obs_0000027324|obs_0000011966|obs_0000028943|obs_0000013560|obs_0000005829|obs_0000006361|obs_0000031839|obs_0000015478|obs_0000008405|obs_0000013978|obs_0000024700|obs_0000016686|obs_0000016754|obs_0000000445|obs_0000008772|obs_0000017032|obs_0000008921|obs_0000000810|obs_0000009023|obs_0000017246|obs_0000009119|obs_0000001014|obs_0000017639|obs_0000009657|obs_0000026058|obs_0000026204|obs_0000026276|obs_0000026287|obs_0000026323|obs_0000026438|obs_0000018375|obs_0000026581|obs_0000026646|obs_0000034850|obs_0000027015|obs_0000027037|obs_0000027047|obs_0000027133|obs_0000019364|obs_0000027567|obs_0000003042|obs_0000027814|obs_0000027972|obs_0000028026,obs_0000011967|obs_0000015266,,
K-CLASSIC,Cookies,"€ 1,39","€ 1,79","1 kg = 6,18 - 6,95","1 kg = 6,18 - 6,95",versch. Sorten,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_606.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000064,obs_0000020539|obs_0000002400|obs_0000025068|obs_0000021358|obs_0000014536|obs_0000023606|obs_0000017893|obs_0000024042|obs_0000014152|obs_0000022478|obs_0000020951|obs_0000011117|obs_0000009099|obs_0000031742|obs_0000017610|obs_0000027960|obs_0000021920|obs_0000030311|obs_0000020132|obs_0000030857|obs_0000029228|obs_0000033799|obs_0000029995|obs_0000029319|obs_0000030203|obs_0000000986|obs_0000030553|obs_0000001115|obs_0000005096|obs_0000005093|obs_0000005114,obs_0000020539|obs_0000002400|obs_0000025068|obs_0000021358,,
Costa,rican panam Wassermelone lose,"€ 1,79","€ 2,49","pro Einheit = 1,79","pro Einheit = 1,79",Kl. I,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_061.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000065,obs_0000013140|obs_0000013139|obs_0000031381,obs_0000013140,x,
TUC,Cracker,"€ 0,99","€ 1,49","1 kg = 9,90","1 kg = 9,90",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_245.jpg,"cat_knabbern_naschen,tag_ultra_processed",,BLS-D050000,ref_000066,obs_0000015892|obs_0000010537|obs_0000012384|obs_0000011380|obs_0000013564|obs_0000003528|obs_0000026987|obs_0000007685|obs_0000031001|obs_0000026025|obs_0000008909|obs_0000006385|obs_0000018964|obs_0000026945|obs_0000020168|obs_0000025546|obs_0000031697|obs_0000014294|obs_0000008024|obs_0000005476|obs_0000027768|obs_0000020987|obs_0000029971|obs_0000007488|obs_0000032244|obs_0000013738|obs_0000012218,obs_0000007685|obs_0000015892|obs_0000010537|obs_0000003528|obs_0000012384|obs_0000026987|obs_0000011380|obs_0000013564,,
LEIBNIZ,Cream,"€ 1,49","€ 2,69","1 kg = 6,54 - 7,85","1 kg = 6,54 - 7,85","Butterkekse mit Cremefüllung, versch. Sorten",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_003.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000067,obs_0000017462|obs_0000026213|obs_0000002669|obs_0000011942|obs_0000010414|obs_0000031928|obs_0000021183|obs_0000014030|obs_0000028953|obs_0000021787|obs_0000009011|obs_0000013143|obs_0000020364|obs_0000034205|obs_0000032845|obs_0000009808|obs_0000024158|obs_0000008799|obs_0000009338|obs_0000023738|obs_0000025797|obs_0000015057|obs_0000023254|obs_0000032990|obs_0000035087|obs_0000011571|obs_0000033652|obs_0000032653|obs_0000010641|obs_0000033205|obs_0000005566|obs_0000026046|obs_0000019446|obs_0000006651|obs_0000033799|obs_0000028185|obs_0000007204|obs_0000020118|obs_0000021673|obs_0000002310|obs_0000005455|obs_0000028012|obs_0000006004|obs_0000020937|obs_0000005584|obs_0000030164|obs_0000032219|obs_0000010237|obs_0000032265|obs_0000016972,obs_0000017462,,
7 DAYS,Croissants,"€ 1,69",,"1 kg = 7,05","1 kg = 7,05","mit Cremefüllung, versch. Sorten",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_577.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-D771600,ref_000068,obs_0000014850|obs_0000014026|obs_0000026592|obs_0000016615|obs_0000011761|obs_0000012818|obs_0000015824|obs_0000031652|obs_0000009631|obs_0000008867|obs_0000011086|obs_0000013652|obs_0000008340|obs_0000005949|obs_0000006849|obs_0000032371|obs_0000007195|obs_0000007588|obs_0000006476,obs_0000014850|obs_0000012818|obs_0000014026|obs_0000015824|obs_0000026592|obs_0000016615|obs_0000011761,,
MEICA,Curry King,"€ 5,00","€ 5,97","1 kg = 7,60","1 kg = 7,60","Currywurst, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_178.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000069,obs_0000011791|obs_0000014525|obs_0000020541|obs_0000031807|obs_0000022987|obs_0000019917|obs_0000015833|obs_0000025063|obs_0000021360|obs_0000022415|obs_0000018453|obs_0000029154|obs_0000031481|obs_0000010012|obs_0000009552,obs_0000011791|obs_0000014525|obs_0000020541|obs_0000031807|obs_0000022987|obs_0000019917|obs_0000015833|obs_0000029154|obs_0000025063|obs_0000021360|obs_0000031481,,
DREAM HOME,Damen-Bademantel,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99",Aus Polyester (Mikrofaser) Saugfähig und schnell trocknend Mit Bindegürtel und 2 aufgesetzten Taschen Größen 36/38 - 44/46 (S - L),Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_446.jpg,cat_non_food,,,ref_000070,obs_0000018965|obs_0000004289|obs_0000000237|obs_0000004716|obs_0000003774|obs_0000003862|obs_0000016847|obs_0000021143|obs_0000027300|obs_0000017190|obs_0000023453|obs_0000025619|obs_0000029753|obs_0000013518|obs_0000001383|obs_0000018184|obs_0000018214|obs_0000020324|obs_0000022463,obs_0000018965,,
